0,1,2,3,4,5,6,7,8
0.00143143429716576,0.0030782761653474055,1.0,0.3762743280815574,0.0,0.0,0.0,0.007662835249042145,0.0
0.005153163469796737,0.00857519788918206,0.8796992481203009,0.2620481927710846,0.0,0.0,0.004073319755600814,0.019157088122605363,0.0
0.000286286859433152,0.0008795074758135445,0.8571428571428572,0.10750695088044497,0.0,0.0,0.002036659877800407,0.0,0.0
0.019753793300887487,0.02726473175021988,0.7591836734693878,0.41658943466172427,0.0,0.0,0.018329938900203666,0.038314176245210725,0.015873015873015872
0.00830231892356141,0.011653474054529465,0.7571428571428571,0.4748223663886302,0.0,0.0,0.008146639511201629,0.011494252873563218,0.0
0.012882908674491841,0.017810026385224276,0.7546583850931677,0.24189063948100117,0.0,0.0,0.01425661914460285,0.022988505747126436,0.015873015873015872
0.000858860578299456,0.0015391380826737027,0.75,0.1881371640407787,0.0,0.0,0.002036659877800407,0.0,0.0
0.0292012596621815,0.03891820580474934,0.7364771151178917,0.43247114331451486,0.0,0.0,0.038696537678207736,0.022988505747126436,0.047619047619047616
0.01574577726882336,0.02088830255057168,0.7270408163265306,0.319161260426321,0.0,0.0,0.016293279022403257,0.03065134099616858,0.015873015873015872
0.01774978528485542,0.02330694810905893,0.7210884353741497,0.5697868396663583,0.0,0.0,0.030549898167006106,0.011494252873563218,0.031746031746031744
0.000572573718866304,0.0010993843447669306,0.7142857142857144,0.13438368860055622,0.0,0.0,0.002036659877800407,0.0,0.0
0.000572573718866304,0.0010993843447669306,0.7142857142857144,0.06719184430027811,0.0,0.0,0.002036659877800407,0.0,0.0
0.019753793300887487,0.02550571679859279,0.7102040816326531,0.2598084646277419,0.0,0.0,0.018329938900203666,0.03065134099616858,0.015873015873015872
0.022044088176352703,0.028144239226033423,0.7032967032967032,0.5733704046957057,0.02564102564102564,0.0,0.024439918533604887,0.03065134099616858,0.015873015873015872
0.09991411394217005,0.12620932277924363,0.7028571428571428,0.6170898980537541,0.07692307692307693,0.0,0.10183299389002036,0.1417624521072797,0.15873015873015872
0.00286286859433152,0.00395778364116095,0.7012987012987014,0.48378127896200235,0.0,0.0,0.004073319755600814,0.0038314176245210726,0.0
0.002004008016032064,0.0028583992963940193,0.6964285714285715,0.11646586345381531,0.0,0.0,0.0,0.0038314176245210726,0.0
0.004008016032064129,0.005277044854881266,0.6857142857142857,0.3225208526413349,0.0,0.0,0.006109979633401222,0.007662835249042145,0.0
0.07844259948468366,0.0965259454705365,0.6841558441558443,0.4213888521117434,0.05128205128205128,0.0,0.06720977596741344,0.08429118773946359,0.07936507936507936
0.22301746349842538,0.27022867194371153,0.6752747252747253,0.6005729210548482,0.15384615384615385,0.0,0.1995926680244399,0.31417624521072796,0.2698412698412698
0.08932150014314343,0.10554089709762533,0.6572341396622546,0.6789912687185987,0.02564102564102564,0.0,0.09368635437881873,0.07662835249042145,0.1111111111111111
0.035213283710277696,0.041116974494283205,0.6463133640552996,0.29564411492122367,0.0,0.0,0.02240325865580448,0.034482758620689655,0.015873015873015872
0.007157171485828799,0.00857519788918206,0.6428571428571429,0.14974182444061976,0.0,0.0,0.010183299389002035,0.007662835249042145,0.0
0.003149155453764672,0.00395778364116095,0.6428571428571429,0.12094531974050059,0.0,0.0,0.006109979633401222,0.0,0.0
0.000286286859433152,0.0006596306068601583,0.6428571428571429,0.08063021316033372,0.0,0.0,0.0,0.0,0.0
0.01002004008016032,0.01187335092348285,0.6428571428571429,0.1814179796107509,0.0,0.0,0.006109979633401222,0.011494252873563218,0.0
0.5244775264815345,0.5998240985048373,0.6378302548515314,0.704997504812148,0.4615384615384615,0.4,0.6924643584521384,0.4022988505747126,0.5555555555555556
0.007443458345261953,0.008795074758135445,0.634920634920635,0.3583565029348157,0.0,0.0,0.010183299389002035,0.0038314176245210726,0.0
0.10878900658459777,0.12401055408970976,0.6344206974128234,0.6316033364226142,0.07692307692307693,0.0,0.09572301425661914,0.11494252873563218,0.15873015873015872
0.006298310907529345,0.007475813544415128,0.6335403726708074,0.4569045412418911,0.0,0.0,0.006109979633401222,0.0038314176245210726,0.015873015873015872
0.07414829659318638,0.08443271767810026,0.632967032967033,0.8600556070435598,0.07692307692307693,0.0,0.06313645621181262,0.08812260536398467,0.07936507936507936
0.003435442313197824,0.004177660510114336,0.6263736263736263,0.2553290083410568,0.0,0.0,0.002036659877800407,0.0038314176245210726,0.0
0.006584597766962496,0.007695690413368514,0.625,0.31356194006796273,0.0,0.0,0.008146639511201629,0.0038314176245210726,0.0
0.009161179501860864,0.010554089709762533,0.6233766233766235,0.25801668211306794,0.0,0.0,0.008146639511201629,0.007662835249042145,0.015873015873015872
0.687374749498998,0.7664907651715039,0.6219816819317235,0.7940026075619295,0.6666666666666666,0.6000000000000001,0.5926680244399185,0.5938697318007663,0.6984126984126984
0.7245920412253077,0.8027704485488127,0.6179756262694651,0.9812696941612614,0.6923076923076923,1.0,0.6232179226069245,1.0,0.7142857142857142
0.01145147437732608,0.012972735268249781,0.6167247386759582,0.5285758418288526,0.0,0.0,0.018329938900203666,0.0038314176245210726,0.015873015873015872
0.055825937589464636,0.06156552330694811,0.6122448979591837,0.3271950678970048,0.0,0.0,0.03462321792260692,0.05747126436781609,0.031746031746031744
0.035213283710277696,0.03891820580474934,0.6117511520737328,0.33979875546140526,0.0,0.0,0.024439918533604887,0.034482758620689655,0.015873015873015872
0.02318923561408531,0.025725593667546176,0.6114982578397213,0.3930722891566269,0.0,0.0,0.02036659877800407,0.022988505747126436,0.031746031746031744
0.07844259948468366,0.08597185576077397,0.6093506493506494,0.750628889183106,0.05128205128205128,0.0,0.09164969450101833,0.06513409961685823,0.1111111111111111
0.10707128542799885,0.11609498680738786,0.6034285714285714,0.5912882298424473,0.02564102564102564,0.0,0.10183299389002036,0.09961685823754789,0.07936507936507936
0.5940452333237904,0.6424802110817942,0.6032204789430224,0.5904799069034946,0.3846153846153846,0.2,0.4928716904276985,0.5708812260536398,0.5714285714285714
0.4789579158316633,0.5175901495162709,0.6026625704045059,0.564891433867337,0.3076923076923077,0.0,0.32382892057026474,0.5632183908045977,0.4126984126984127
0.05496707701116518,0.059586631486367635,0.6017764618800888,0.2427865307383381,0.02564102564102564,0.0,0.07331975560081466,0.04597701149425287,0.06349206349206349
0.05639851130833094,0.06112576956904134,0.6017316017316017,0.622644423849242,0.02564102564102564,0.0,0.09572301425661914,0.022988505747126436,0.07936507936507936
0.012596621815058688,0.013852242744063326,0.6,0.14110287303058403,0.0,0.0,0.004073319755600814,0.022988505747126436,0.0
0.06470083023189235,0.06948109058927002,0.5966016362492134,0.7720953745050132,0.05128205128205128,0.2,0.04480651731160896,0.05747126436781609,0.06349206349206349
0.00858860578299456,0.009454705364995602,0.5944700460829494,0.23113994439295668,0.0,0.0,0.012219959266802444,0.0038314176245210726,0.0
0.830518179215574,0.8825857519788919,0.5927931475829478,0.9463440807765465,1.0,0.6000000000000001,0.8228105906313645,0.6015325670498084,0.9047619047619047
0.11938162038362439,0.1268689533861038,0.5915926179084074,0.9692423540315117,0.1282051282051282,0.4,0.12219959266802442,0.08045977011494253,0.09523809523809523
0.3246492985971944,0.34366754617414247,0.5901825047199497,0.6563803290083418,0.23076923076923075,0.2,0.21995926680244396,0.2950191570881226,0.31746031746031744
0.006584597766962496,0.007255936675461741,0.5892857142857143,0.29564411492122367,0.0,0.0,0.010183299389002035,0.0,0.0
0.01574577726882336,0.01693051890941073,0.5892857142857143,0.22994542271650714,0.0,0.0,0.010183299389002035,0.01532567049808429,0.0
0.06784998568565703,0.07167985927880387,0.5870348139255703,0.417229356988393,0.02564102564102564,0.0,0.05498981670061099,0.05747126436781609,0.06349206349206349
0.026052104208416832,0.02770448548812665,0.5869565217391305,0.3762743280815574,0.0,0.0,0.02036659877800407,0.022988505747126436,0.031746031746031744
0.20354995705697107,0.21437994722955145,0.5868780096308187,0.39111670562848316,0.07692307692307693,0.0,0.12423625254582484,0.20689655172413793,0.1111111111111111
0.0429430289149728,0.045074758135444155,0.5818353831598865,0.5509731232622804,0.02564102564102564,0.0,0.024439918533604887,0.03065134099616858,0.06349206349206349
0.026338391067849982,0.02770448548812665,0.5806451612903225,0.16932344763670082,0.0,0.0,0.02036659877800407,0.019157088122605363,0.0
0.16890924706555968,0.1756816182937555,0.5794053662073967,0.26188431022401076,0.02564102564102564,0.0,0.15478615071283094,0.15708812260536398,0.09523809523809523
0.026624677927283135,0.027924362357080037,0.5790273556231003,0.42666821130676597,0.0,0.0,0.026476578411405292,0.01532567049808429,0.015873015873015872
0.9642141425708559,1.0,0.57855234702964,0.778569446822075,0.8205128205128205,0.2,0.8167006109979633,0.6628352490421455,1.0
0.5576868021757801,0.5778364116094987,0.5778787656673752,0.7207353747801248,0.41025641025641024,0.4,0.5274949083503054,0.4674329501915709,0.5555555555555556
0.07901517320354996,0.08201407211961302,0.5771015987622486,0.3341674389867155,0.02564102564102564,0.0,0.038696537678207736,0.07662835249042145,0.047619047619047616
0.16375608359576294,0.16886543535620052,0.5744203440538519,0.6880444856348479,0.1282051282051282,0.2,0.1731160896130346,0.14559386973180075,0.15873015873015872
0.007443458345261953,0.0079155672823219,0.5714285714285714,0.16126042632066745,0.0,0.0,0.008146639511201629,0.0038314176245210726,0.0
0.01603206412825651,0.016710642040457344,0.5714285714285714,0.18569382424804107,0.0,0.0,0.010183299389002035,0.019157088122605363,0.0
0.000572573718866304,0.0008795074758135445,0.5714285714285714,0.053753475440222485,0.0,0.0,0.0,0.0,0.0
0.002290294875465216,0.002638522427440633,0.5714285714285714,0.3225208526413349,0.0,0.0,0.002036659877800407,0.0,0.0
0.002290294875465216,0.002638522427440633,0.5714285714285714,0.16126042632066745,0.0,0.0,0.0,0.0038314176245210726,0.0
0.000572573718866304,0.0008795074758135445,0.5714285714285714,0.053753475440222485,0.0,0.0,0.002036659877800407,0.0,0.0
0.4448897795591182,0.45492524186455585,0.5702342673403766,0.695099629286377,0.3333333333333333,0.4,0.4887983706720977,0.3524904214559387,0.4126984126984127
0.7669624964214142,0.7827616534740546,0.5692963752665247,0.6690992047803892,0.4358974358974359,0.0,0.5193482688391038,0.5977011494252873,0.7619047619047619
0.08960778700257659,0.09168865435356201,0.5691537761601456,0.5898736646992828,0.10256410256410256,0.0,0.09979633401221995,0.042145593869731796,0.06349206349206349
0.08731749212711136,0.08927000879507477,0.5686274509803921,0.3306653186171261,0.02564102564102564,0.0,0.048879837067209775,0.10727969348659003,0.047619047619047616
0.51588892069854,0.5244063324538258,0.5669122890420728,0.7284206757098324,0.4358974358974359,0.0,0.5071283095723014,0.44827586206896547,0.5555555555555556
0.04151159461780704,0.04243623570800352,0.5665362035225049,0.6484012974976837,0.02564102564102564,0.0,0.04480651731160896,0.019157088122605363,0.047619047619047616
0.04065273403950758,0.04155672823218998,0.5664335664335665,0.5079703429101025,0.02564102564102564,0.0,0.04276985743380855,0.026819923371647507,0.047619047619047616
0.21671915259089605,0.2200967458223395,0.5659630606860158,0.7473226238286472,0.1282051282051282,0.2,0.18737270875763745,0.1532567049808429,0.23809523809523808
0.23990838820498137,0.24340369393139843,0.5654690958624212,0.9297671455050983,0.20512820512820512,0.0,0.25254582484725047,0.16858237547892718,0.2698412698412698
0.02576581734898368,0.026385224274406333,0.5651491365777079,0.46074407520190586,0.02564102564102564,0.0,0.04480651731160896,0.007662835249042145,0.031746031746031744
0.02175780131691955,0.022207563764291997,0.5621521335807051,0.6786376274328089,0.02564102564102564,0.0,0.024439918533604887,0.0038314176245210726,0.015873015873015872
0.007157171485828799,0.007475813544415128,0.5604395604395604,0.15230151374729686,0.0,0.0,0.008146639511201629,0.0038314176245210726,0.0
0.049241339822502145,0.04969217238346526,0.5598678777869529,0.6074142724745141,0.05128205128205128,0.0,0.048879837067209775,0.019157088122605363,0.031746031746031744
0.1955339249928428,0.1963500439753738,0.5595238095238096,0.42106889094840766,0.07692307692307693,0.0,0.1446028513238289,0.1264367816091954,0.15873015873015872
0.0214715144574864,0.021767810026385226,0.5582706766917294,0.1773864689527342,0.0,0.0,0.012219959266802444,0.03065134099616858,0.015873015873015872
0.5473804752361867,0.547273526824978,0.5576133223807035,0.9695101476138668,0.5384615384615384,0.2,0.5580448065173116,0.2950191570881226,0.5873015873015872
0.0930432293157744,0.09322779243623572,0.5574057843996495,0.3798578931109047,0.0,0.0,0.052953156822810585,0.09961685823754789,0.07936507936507936
0.11594617807042656,0.11587510993843449,0.5562983814215341,0.3147564617444136,0.0,0.0,0.07331975560081466,0.08812260536398467,0.09523809523809523
0.13312338963641568,0.13280562884784522,0.5554874310239117,0.5597775718257637,0.10256410256410256,0.0,0.13645621181262726,0.07279693486590037,0.12698412698412698
0.030060120240480957,0.030123131046613898,0.5539083557951483,0.368211306765524,0.0,0.0,0.02240325865580448,0.019157088122605363,0.015873015873015872
0.38133409676495844,0.3766490765171504,0.550744829064409,0.7425782534604924,0.15384615384615385,0.2,0.3075356415478615,0.16475095785440613,0.3968253968253968
0.9370168909247065,0.9250219876868954,0.5507025045815517,0.7390224548268473,0.8461538461538461,0.2,0.7209775967413441,0.6590038314176245,0.9365079365079365
0.16175207557973087,0.15963060686015831,0.5497223624432105,0.7504812148000286,0.15384615384615385,0.2,0.18737270875763745,0.08045977011494253,0.1746031746031746
0.3486973947895791,0.3423482849604222,0.5474041954763857,0.5365010337206805,0.1794871794871795,0.2,0.2668024439918533,0.21839080459770113,0.25396825396825395
0.04523332379043801,0.044635004397537384,0.5471698113207547,0.7794253938832261,0.07692307692307693,0.0,0.018329938900203666,0.04980842911877394,0.047619047619047616
0.8471228170626968,0.8306948109058927,0.547007722007722,0.7100721336124489,0.5641025641025641,0.0,0.7841140529531567,0.4789272030651341,0.8571428571428571
0.21442885771543083,0.2104221635883905,0.5468571428571429,0.6273423901986929,0.07692307692307693,0.0,0.1955193482688391,0.13409961685823754,0.2222222222222222
0.008016032064128256,0.008135444151275286,0.5467980295566502,0.24860982391102898,0.0,0.0,0.012219959266802444,0.0,0.0
0.016604637847122815,0.016490765171503958,0.5447941888619855,0.40315106580166865,0.0,0.0,0.018329938900203666,0.007662835249042145,0.0
0.13684511880904665,0.13368513632365875,0.5439904563077841,0.38907277461494166,0.02564102564102564,0.0,0.10794297352342158,0.08045977011494253,0.09523809523809523
0.032922988834812476,0.03232189973614776,0.5431034482758621,0.4938600556070441,0.0,0.0,0.024439918533604887,0.03065134099616858,0.031746031746031744
1.0,0.9725153913808268,0.5425218742333797,0.8430908577024957,0.8974358974358974,0.8,0.7902240325865579,0.6091954022988505,1.0
0.04065273403950758,0.039797713280562884,0.5424575424575425,0.6949556467628749,0.0,0.0,0.032586558044806514,0.011494252873563218,0.031746031746031744
0.09275694245634125,0.09036939313984169,0.541978021978022,0.736422613531048,0.07692307692307693,0.0,0.07535641547861506,0.042145593869731796,0.07936507936507936
0.5866017749785285,0.5697009674582234,0.5416724738675959,0.60032437442076,0.3076923076923077,0.0,0.41547861507128303,0.5402298850574713,0.5555555555555556
0.6241053535642714,0.6057607739665788,0.5413637256828454,0.718887499212682,0.3846153846153846,0.4,0.5661914460285132,0.47126436781609193,0.6507936507936507
0.36329802462066985,0.35268249780123134,0.5412823397075366,0.673598239110288,0.3333333333333333,0.0,0.35234215885947046,0.2260536398467433,0.3333333333333333
0.054394503292298876,0.052990325417766056,0.5407629020194465,0.5888448900497097,0.05128205128205128,0.0,0.052953156822810585,0.03065134099616858,0.047619047619047616
0.019467506441454334,0.019129287598944594,0.5403726708074534,0.2338276181649678,0.0,0.0,0.01425661914460285,0.01532567049808429,0.015873015873015872
0.03263670197537932,0.031882145998240984,0.5403726708074534,0.48714087117701627,0.02564102564102564,0.0,0.04480651731160896,0.011494252873563218,0.031746031746031744
0.21986830804466073,0.21306068601583114,0.5400334386030096,0.5208711770157558,0.1282051282051282,0.0,0.175152749490835,0.10344827586206896,0.19047619047619047
0.11823647294589178,0.11455584872471417,0.5393374741200828,0.5385684750837666,0.07692307692307693,0.0,0.08146639511201628,0.11494252873563218,0.1111111111111111
0.22129974234182648,0.21350043975373792,0.5376522702104098,0.5799402739161761,0.15384615384615385,0.0,0.15274949083503053,0.14559386973180075,0.23809523809523808
0.07271686229602062,0.07014072119613017,0.5361344537815126,0.5715786221810307,0.02564102564102564,0.0,0.06924643584521384,0.04980842911877394,0.07936507936507936
0.005439450329229888,0.005496921723834653,0.5357142857142857,0.22397281433426028,0.0,0.0,0.002036659877800407,0.0038314176245210726,0.0
0.11565989121099342,0.11125769569041337,0.5354497354497354,0.6181649675625586,0.10256410256410256,0.0,0.07128309572301425,0.08812260536398467,0.09523809523809523
0.08874892642427712,0.08531222515391382,0.5346807533302711,0.49657972549538665,0.05128205128205128,0.0,0.08146639511201628,0.04980842911877394,0.07936507936507936
0.22330375035785854,0.2141600703605981,0.5344796049021402,0.7271650705385638,0.15384615384615385,0.2,0.15274949083503053,0.15708812260536398,0.2222222222222222
0.1145147437732608,0.10993843447669306,0.5343783398646242,0.4199490268767382,0.05128205128205128,0.0,0.09368635437881873,0.05747126436781609,0.09523809523809523
0.26567420555396504,0.25461741424802115,0.5342149777025988,0.6224652455977764,0.20512820512820512,0.0,0.27494908350305497,0.09961685823754789,0.23809523809523808
0.08101918121958201,0.07761653474054529,0.5326961770623743,0.3271547729379045,0.0,0.0,0.0570264765784114,0.06130268199233716,0.047619047619047616
0.29831090752934436,0.284740545294635,0.5321188878235859,0.7566385945118252,0.20512820512820512,0.0,0.2260692464358452,0.14559386973180075,0.31746031746031744
0.09075293444030919,0.08663148636763413,0.5309973045822102,0.4604102026836422,0.02564102564102564,0.0,0.06720977596741344,0.04597701149425287,0.09523809523809523
0.17692527912968792,0.16842568161829377,0.5303484883452574,0.3676353766715209,0.0,0.0,0.12016293279022403,0.1111111111111111,0.14285714285714285
0.03836243916404237,0.036719437115215484,0.5301587301587302,0.8976830398517155,0.02564102564102564,0.0,0.03665987780040733,0.0038314176245210726,0.047619047619047616
0.010592613799026625,0.010334212840809147,0.5300751879699248,0.10526722273710218,0.0,0.0,0.004073319755600814,0.011494252873563218,0.0
0.1872316060692814,0.1774406332453826,0.5280261723009816,0.6777977293790554,0.15384615384615385,0.0,0.16089613034623215,0.12260536398467432,0.19047619047619047
0.10134554823933581,0.09608619173262974,0.5275653923541247,0.7830089589125734,0.10256410256410256,0.0,0.06109979633401221,0.09578544061302681,0.09523809523809523
0.5619811050672774,0.5312225153913809,0.5272039569391912,0.618420936493226,0.358974358974359,0.0,0.41955193482688385,0.30268199233716475,0.5555555555555556
0.6753507014028056,0.6383025505716798,0.5271791767554479,0.582262459712559,0.358974358974359,0.0,0.5824847250509164,0.27203065134099613,0.6507936507936507
0.2510735757228743,0.23724714160070362,0.5266840221282135,1.0,0.3076923076923077,0.2,0.22403258655804478,0.16858237547892718,0.2698412698412698
0.14113942170054392,0.133245382585752,0.5257374204742626,0.3877929299616043,0.0,0.0,0.06924643584521384,0.10727969348659003,0.1111111111111111
0.00858860578299456,0.008355321020228672,0.5253456221198157,0.34043867778807396,0.0,0.0,0.010183299389002035,0.0,0.0
0.011165187517892928,0.01077396657871592,0.5250000000000001,0.219493358047575,0.0,0.0,0.010183299389002035,0.007662835249042145,0.0
0.1691955339249928,0.15941072999120492,0.5248552123552124,0.6495211615693532,0.10256410256410256,0.0,0.12423625254582484,0.09195402298850575,0.14285714285714285
0.3332379043801889,0.3135444151275286,0.5245861434702637,0.6181649675625586,0.20512820512820512,0.2,0.2281059063136456,0.21839080459770113,0.30158730158730157
